,outletID,Subway Station,Tobacco Outlet Address,ZIP,Important Notes,Images (Y/N),Quality (Y/N),Quality (Y/N) Comments ,Name,Borough,name_1,Cons 1,numerator green_1,denom_all_1,Non-cons 1,numerator all_1,denom_all_1.1,name_2,Cons 2,numerator green_2,denom_all_2,Non-cons 2,Num_All_2,denom_all_2.1,Name*,Cons*,Num_Green,Denom_All,Non-cons*,Num_All,Denom_All.1,outlet_id,subway_station_x,address_x,borough_x,zip_x,ftp_visible_x,black and mild_x,bm_quantity_x,bm_flavor_x,bm_pkgclr_x,entourage_x,e_quantity_x,e_flavor_x,e_pkgclr_x,blunt wraps_x,bw_quantity_x,bw_flavor,bw_pkgclr_x,zig zag_x,zz_quantity_x,zz_flavor_x,zz_pkgclr_x,show_x,sh_quantity_x,sh_flavor_x,sh_pkgclr_x,swisher sweets_x,ss_quantity_x,ss_flavor_x,ss_pkgclr_x,hype_x,hy_quantity_x,hy_flavor_x,hy_pkgclr_x,d'ville_x,dv_quantity_x,dv_flavor_x,dv_pkgclr_x,game_x,gm_quantity_x,gm_flavor_x,gm_pkgclr_x,other_x,other_quantity_x,other_flavor_x,other_pkgclr_x,unidentifiable_brand_x,issues_x,subway_station_y,address_y,borough_y,zip_y,ftp_visible_y,black and mild_y,bm_quantity_y,bm_flavor_y,bm_pkgclr_y,entourage_y,e_quantity_y,e_flavor_y,e_pkgclr_y,blunt wraps_y,bw_quantity_y,bw_flavors,bw_pkgclr_y,zig zag_y,zz_quantity_y,zz_flavor_y,zz_pkgclr_y,show_y,sh_quantity_y,sh_flavor_y,sh_pkgclr_y,swisher sweets_y,ss_quantity_y,ss_flavor_y,ss_pkgclr_y,hype_y,hy_quantity_y,hy_flavor_y,hy_pkgclr_y,d'ville_y,dv_quantity_y,dv_flavor_y,dv_pkgclr_y,game_y,gm_quantity_y,gm_flavor_y,gm_pkgclr_y,other_y,other_quantity_y,other_flavor_y,other_pkgclr_y,unidentifiable_brand_y,issues_y
133,138.0,"Jamaica Center - Parsons/Archer (E,J,Z)",16202 JAMAICA AVE Queens NY 11432,11432.0,,Y,N,Y,Rachel,QN,RL,24/83,24.0,83.0,24,35.0,83.0,SA,4/15,4.0,15.0,7/15,7.0,15,,,,,,,,138,"Jamaica Center - Parsons/Archer (E,J,Z)",16202 UNION HALL ST Queens NY 11432,QN,11432.0,y,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,y,6.0,gold,,n,,,,bluntville,6.0,palma,,,,"Jamaica Center - Parsons/Archer (E,J,Z)",16202 JAMAICA AVE Queens NY 11432,QN,11432.0,Y,Y,1.0,,BLUE,Y,6.0,,YELLOW,N,,,,N,,,,N,,,,N,,,,N,,,,Y,6.0,,YELLOW,N,,,,N,,,,,
134,139.0,"Jamaica Center - Parsons/Archer (E,J,Z)",8931 161ST ST Queens NY 11432,11432.0,,Y,Y,Y- acceptable,Rachel,QN,RL,9/14,9.0,14.0,5/14,5.0,14.0,SA,5/17,5.0,17.0,5/17,5.0,17,,,,,,,,139,"Jamaica Center - Parsons/Archer (E,J,Z)",8931 161ST ST Queens NY 11432,QN,11432.0,y,n,,,,y,4.0,"palma, pink duchess",,n,,,,n,,,,n,,,,n,,,,y,3.0,"sweet, white grape, purple wave",,n,,,,n,,,,"bluntville, backwoods",2.0,"palma, sweet aromatic",,3.0,,"Jamaica Center - Parsons/Archer (E,J,Z)",8931 161ST ST Queens NY 11432,QN,11432.0,Y,Y,2.0,,"BLUE, YELLOW/ORANGE",Y,3.0,"PALMA, PINK(2)",,N,,,,N,,,,N,,,,N,,,,N,,,,Y,4.0,,YELLOW,N,,,,N,,,,,
135,140.0,"Jamaica Center - Parsons/Archer (E,J,Z)",15527 JAMAICA AVE Queens NY 11432,11432.0,only in boxes,Y,Y,Y,Rachel,QN,RL,9/15,9.0,15.0,6/15,6.0,15.0,SA,8/12,8.0,12.0,8/12,8.0,12,,,,,,,,140,"Jamaica Center - Parsons/Archer (E,J,Z)",15527 JAMAICA AVE Queens NY 11432,QN,11432.0,y,n,,,,y,7.0,"palma, le prive",,y,3.0,"dp og kush, dp purple, dp zero",,n,,,,y,6.0,"tata, buzz, white grape, sweet, poco loco, tropical twista",,n,,,,n,,,,n,,,,n,,,,"bluntville, dutch masters",14.0,"palma, blue, triple vanilla, palma trio, pink diva, palma",,,,"Jamaica Center - Parsons/Archer (E,J,Z)",15527 JAMAICA AVE Queens NY 11432,QN,11432.0,Y,N,,,,Y,2.0,"LE PRIVE, PALMA",,Y,3.0,,"SILVER, BROWN, PURPLE",N,,,Y,Y,6.0,"GREEN/ORANGE,GREEN/YELLOW, YELLOW, PINK/YELLOW,GREEN/RED(2)",,N,,,,N,,,,Y,6.0,,"YELLOW(6), PINK",N,,,,N,,,,,
136,141.0,"Jamaica Center - Parsons/Archer (E,J,Z)",8834 PARSONS BLVD Queens NY 11432,11432.0,partially blocked by vendor,Y,Y,Y- acceptable,Rachel,QN,RL,9/25,9.0,25.0,4/25,4.0,25.0,AV,9/36,9.0,36.0,9/36,9.0,36,,,,,,,,141,"Jamaica Center - Parsons/Archer (E,J,Z)",8834 PARSONS BLVD Queens NY 11432,QN,11432.0,y,n,,,,n,,,,y,1.0,dp purple,,y,2.0,"straight up, purple",,n,,,,n,,,,n,,,,n,,,,n,,,,,,,,,,"Jamaica Center - Parsons/Archer (E,J,Z)",8834 PARSONS BLVD Queens NY 11432,QN,11432.0,N,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,,
137,142.0,"Jamaica Center - Parsons/Archer (E,J,Z)",8974 162ND ST Queens NY 11432,11432.0,,Y,Y,Y,Rachel,QN,AV,11/36,11.0,36.0,25/36,15.0,36.0,SA,11/42,11.0,42.0,14/42,14.0,42,,,,,,,,142,"Jamaica Center - Parsons/Archer (E,J,Z)",8974 162ND ST Queens NY 11432,QN,11432.0,y,n,,,,y,4.0,"palma, le prive, black don, connoisseur",,y,4.0,"dp sweet, dp og kush, dp purple",,y,4.0,"straight up, purple, pink, blue",,y,8.0,"sweet, tata, white grape, buzz, og kush, ba boom, poco loco, tropical twista",,n,,,,y,4.0,"silver, purple wave, blue mystiq",,n,,,,y,3.0,"green, blue, red",,"dutch masters, bluntville",6.0,"palma, palma, blue, piff, pink diva ",,,,"Jamaica Center - Parsons/Archer (E,J,Z)",8974 162ND ST Queens NY 11432,QN,11432.0,Y,N,,,,N,,,,N,,,,Y,3.0,"PURPLE,PINK,STRAIGHT UP",,N,,,,N,,,,Y,3.0,"HI VOLTAGE, SWEET",UNID,N,,,,N,,,,N,,,,3,
138,143.0,"Jamaica Center - Parsons/Archer (E,J,Z)",15809 ARCHER AVE Queens NY 11433,11433.0,,Y,Y,Y-good,Rachel,QN,AV,22/100,22.0,100.0,22/100,22.0,100.0,SA,5/10,5.0,10.0,6/10,6.0,10,,,,,,,,143,"Jamaica Center - Parsons/Archer (E,J,Z)",15809 ARCHER AVE Queens NY 11433,QN,11433.0,y,n,,,,y,5.0,"pink duchess, connoisseur, black don, le prive, palma",,n,,,,n,,,,n,,,,n,,,,n,,,,y,1.0,gold,,n,,,,bluntville,1.0,palma,,,,"Jamaica Center - Parsons/Archer (E,J,Z)",15809 ARCHER AVE Queens NY 11433,QN,11433.0,Y,N,,,,Y,5.0,"BLACK DON, PINK DUTCHESS, LE PRIVE",YELLOW (2),N,,,,N,,,,N,,,,N,,,,N,,,,Y,2.0,,YELLOW,N,,,,N,,,,,
139,144.0,"Jamaica Center - Parsons/Archer (E,J,Z)",8912 163RD ST Queens NY 11432,11432.0,no cigarettes visible,Y,N,Y- acceptable,,QN,AV,3/9,3.0,9.0,3/9,3.0,9.0,SA,3/10,3.0,10.0,4/10,4.0,10,,,,,,,,144,"Jamaica Center - Parsons/Archer (E,J,Z)",8912 163RD ST Queens NY 11432,QN,11432.0,y,n,,,,y,2.0,"palma, pink duchess",,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,bluntville,1.0,pink diva,,,,"Jamaica Center - Parsons/Archer (E,J,Z)",8912 163RD ST Queens NY 11432,QN,11432.0,Y,N,,,,Y,2.0,"PINK DUTCHESS, PALMA",,N,,,,N,,,,N,,,,N,,,,N,,,,Y,1.0,PINK,,N,,,,N,,,,,
140,145.0,"Steinway St. (E,M,R)",3218 STEINWAY ST Queens NY 11103,11103.0,,Y,Y,Y- acceptable,Rachel,QN,AV,13/52,13.0,52.0,13/52,13.0,52.0,SA,21/76,21.0,76.0,25/76,25.0,76,,,,,,,,145,"Steinway St. (E,M,R)",3218 STEINWAY ST Queens NY 11103,QN,11103.0,n,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,,,,,,,"Steinway St. (E,M,R)",3218 STEINWAY ST Queens NY 11103,QN,11103.0,Y,N,,,,Y,3.0,"BLACK DON, LE PRIVE, PALMA",,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,,
141,146.0,"Steinway St. (E,M,R)",3720 BROADWAY Queens NY 11103,11103.0,"difficult to count, difficult to distinguish cigs/ menthol",Y,Y,Y- acceptable,Rachel,QN,SS,2/18,2.0,18.0,4/18,4.0,18.0,SA,2/18,2.0,18.0,3/18,3.0,18,,,,,,,,146,"Steinway St. (E,M,R)",3720 BROADWAY Queens NY 11103,QN,11103.0,n,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,,,,,,,"Steinway St. (E,M,R)",3720 BROADWAY Queens NY 11103,QN,11103.0,N,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,,
142,147.0,"Steinway St. (E,M,R)",3714 BROADWAY Queens NY 11103,11103.0,,Y,Y,Y-  acceptable,Rachel,QN,SS,6/25,6.0,25.0,7/25,7.0,25.0,SA,5/29,5.0,29.0,7/29,7.0,29,,,,,,,,147,"Steinway St. (E,M,R)",3714 BROADWAY Queens NY 11103,QN,11103.0,y,n,,,,,,,,y,1.0,dp kush,,y,1.0,straight up,,n,,,,n,,,,n,,,,n,,,,n,,,,,,,,,,"Steinway St. (E,M,R)",3714 BROADWAY Queens NY 11103,QN,11103.0,Y,N,,,,N,,,,N,,,,Y,1.0,STRAIGHT UP,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,,
143,148.0,"Steinway St. (E,M,R)",4109 BROADWAY Queens NY 11103,11103.0,,Y,Y,Y- very good,Rachel,QN,SS,13/49,13.0,49.0,16/49,16.0,49.0,SA,11/52,11.0,52.0,15/52,15.0,52,,,,,,,,148,"Steinway St. (E,M,R)",4109 BROADWAY Queens NY 11103,QN,11103.0,y,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,y,3.0,"green, blue, black",,white owl,2.0,"silver, sweet",,1.0,,"Steinway St. (E,M,R)",4109 BROADWAY Queens NY 11103,QN,11103.0,Y,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,Y,3.0,,"GREEN, WHITE, BLUE",N,,,,,
144,149.0,"Steinway St. (E,M,R)",4112 BROADWAY Queens NY 11103,11103.0,,Y,Y,Y- acceptable,Rachel,QN,SS,10/62,10.0,62.0,22/62,22.0,62.0,SA,12/64,12.0,64.0,19/64,19.0,64,,,,,,,,149,"Steinway St. (E,M,R)",4112 BROADWAY Queens NY 11103,QN,11103.0,y,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,,,,,8.0,,"Steinway St. (E,M,R)",4112 BROADWAY Queens NY 11103,QN,11103.0,N,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,,
145,150.0,"Steinway St. (E,M,R)",3805 BROADWAY Queens NY 11103,11103.0,,Y,Y,Y- good,Rachel,QN,SS,27/72,27.0,72.0,31/72,31.0,72.0,SA,28/72,28.0,72.0,31/72,31.0,72,,,,,,,,150,"Steinway St. (E,M,R)",3805 BROADWAY Queens NY 11103,QN,11103.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,"Steinway St. (E,M,R)",3805 BROADWAY Queens NY 11103,QN,11103.0,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,,2.0
146,151.0,"Steinway St. (E,M,R)",3802 BROADWAY Queens NY 11103,11103.0,,Y,Y,Y- very good,Rachel,QN,SS,21/73,21.0,73.0,27/73,27.0,73.0,SA,26/95,26.0,95.0,35/95,35.0,95,,,,,,,,151,"Steinway St. (E,M,R)",3802 BROADWAY Queens NY 11103,QN,11103.0,y,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,backwoods,1.0,sweet aromatic,,,,"Steinway St. (E,M,R)",3802 BROADWAY Queens NY 11103,QN,11103.0,N,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,,
147,153.0,"Canal St, 1 & 2 train",300 W BROADWAY Manhattan NY 10007,10007.0,,Y,Y,Y,Rachel,MN,RL,2/9,2.0,19.0,2/19,2.0,19.0,SG,14/25,14.0,125.0,25/125,25.0,125,,,,,,,,153,"Canal St, 1 & 2 train",300 W BROADWAY Manhattan NY 10007,MN,10007.0,n,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,,,,,,3,"Canal St, 1 & 2 train",300 W BROADWAY Manhattan NY 10007,MN,10007.0,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,,4.0
148,154.0,"Canal St, 1 & 2 train",374 CANAL ST Manhattan NY 10013,10013.0,,Y,Y,Y,Rachel,MN,RL,9/40,9.0,40.0,16/40,16.0,40.0,SG,12/42,12.0,42.0,19/42,19.0,42,,,,,,,,154,"Canal St, 1 & 2 train",374 CANAL ST Manhattan NY 10013,MN,10013.0,y,n,,,,y,2.0,"palma, connoiseur",,n,,,,y,1.0,straight up,,y,2.0,"sweet, ba boom",,n,,,,n,,,,y,1.0,gold,,y,6.0,"green, blue, red, black",,"white owl, dutch masters",3.0,"silver, sweet, palma",,,3,"Canal St, 1 & 2 train",374 CANAL ST Manhattan NY 10013,MN,10013.0,Y,N,,,,Y,2.0,Palma,,N,,,,N,,,,Y,2.0,,"RED/GREEN, RED/YELLOW",N,,,,N,,,,Y,1.0,Gold,,Y,6.0,,UNID,N,,,,,
149,155.0,"Canal St, 1 & 2 train",377 CANAL ST Manhattan NY 10013,10013.0,,Y,Y,Y,Rachel,MN,RL,12/42,12.0,42.0,22/42,22.0,42.0,SG,14/64,14.0,64.0,22/64,22.0,64,,,,,,,,155,"Canal St, 1 & 2 train",377 CANAL ST Manhattan NY 10013,MN,10013.0,y,n,,,,n,,,,y,1.0,dp kush,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,,,,,,3,"Canal St, 1 & 2 train",377 CANAL ST Manhattan NY 10013,MN,10013.0,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,,4.0
150,156.0,"Canal St, 1 & 2 train",383 CANAL ST Manhattan NY 10013,10013.0,,Y,Y,Y,Rachel,MN,RL,16/60,16.0,60.0,26/60,26.0,60.0,SG,17/79,17.0,79.0,20/79,20.0,79,,,,,,,,156,"Canal St, 1 & 2 train",383 CANAL ST Manhattan NY 10013,MN,10013.0,y,n,,,,y,2.0,palma,,y,5.0,"dp kush, dp purple, dp zero, dp up & up",,y,1.0,straight up,,y,5.0,"sweet, buzz, og kush, buzz, poco loco",,y,2.0,,"white, red/white",n,,,,y,2.0,"gold, pink",,y,5.0,"red, black, blue, gold, silver",,"backwoods, bluntville, dutch masters",5.0,"sweet aromatic, palma",,,3,"Canal St, 1 & 2 train",383 CANAL ST Manhattan NY 10013,MN,10013.0,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,,3.0
151,158.0,"Canal St, 1 & 2 train",386 CANAL ST Manhattan NY 10013,10013.0,,Y,Y,Y,Rachel,MN,RL,40/60,40.0,60.0,47/60,47.0,60.0,SG,5/24,5.0,24.0,7/24,7.0,24,,,,,,,,158,"Canal St, 1 & 2 train",386 CANAL ST Manhattan NY 10013,MN,10013.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,"Canal St, 1 & 2 train",386 CANAL ST Manhattan NY 10013,MN,10013.0,N,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,,
152,161.0,"Astoria - Ditmars Blvd. (N,Q)",2205 35th Street Queens NY 11105,11105.0,vendor partially blocking,Y,Y,Y,Rachel,QN,RL,10/120,10.0,120.0,30/120,30.0,120.0,SG,5/64,5.0,64.0,15/64,15.0,64,,,,,,,,161,"Astoria - Ditmars Blvd. (N,Q)",2205 35th Street Queens NY 11105,QN,11105.0,n,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,,,,,,4,"Astoria - Ditmars Blvd. (N,Q)",2205 35th Street Queens NY 11105,QN,11105.0,Y,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,Y,3.0,,UNID,N,,,,,
153,163.0,"Astoria - Ditmars Blvd. (N,Q)",2213 31st Street Queens NY 11105,11105.0,,Y,Y,Y,Rachel,QN,RL,11/67,11.0,67.0,34/67,34.0,67.0,SG,23/84,23.0,84.0,44/84,44.0,84,,,,,,,,163,"Astoria - Ditmars Blvd. (N,Q)",2213 31st Street Queens NY 11105,QN,11105.0,n,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,,,,,,,"Astoria - Ditmars Blvd. (N,Q)",2213 31st Street Queens NY 11105,QN,11105.0,N,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,,
154,164.0,"Astoria - Ditmars Blvd. (N,Q)",2229 31st Street Queens NY 11105,11105.0,,Y,Y,Y,Rachel,QN,RL,5/52,5.0,52.0,11/52,11.0,52.0,SG,7/76,7.0,76.0,11/76,11.0,76,,,,,,,,164,"Astoria - Ditmars Blvd. (N,Q)",2229 31st Street Queens NY 11105,QN,11105.0,y,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,y,4.0,"green, red, silver, gold",,white owl,1.0,sweet,,,4,"Astoria - Ditmars Blvd. (N,Q)",2229 31st Street Queens NY 11105,QN,11105.0,Y,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,Y,4.0,"GREEN, RED","YELLOW, SILVER",N,,,,,
155,165.0,"Astoria - Ditmars Blvd. (N,Q)",2244 31st Street Queens NY 11105,11105.0,,Y,Y,Y,Rachel,QN,RL,7/29,7.0,29.0,9/29,7.0,29.0,SG,7/56,7.0,56.0,7/56,7.0,56,,,,,,,,165,"Astoria - Ditmars Blvd. (N,Q)",2244 31st Street Queens NY 11105,QN,11105.0,n,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,,,,,,,"Astoria - Ditmars Blvd. (N,Q)",2244 31st Street Queens NY 11105,QN,11105.0,Y,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,Y,2.0,,RED,N,,,,N,,,,N,,,,,
156,166.0,"Astoria - Ditmars Blvd. (N,Q)",2805 21st Avenue Queens NY 11105,11105.0,,Y,Y,Y,Rachel,QN,RL,5/15,5.0,15.0,8/15,8.0,15.0,SG,6/16,6.0,16.0,7/16,7.0,16,,,,,,,,166,"Astoria - Ditmars Blvd. (N,Q)",2805 21st Avenue Queens NY 11105,QN,11105.0,n,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,,,,,,,"Astoria - Ditmars Blvd. (N,Q)",2805 21st Avenue Queens NY 11105,QN,11105.0,N,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,,
157,167.0,"Astoria - Ditmars Blvd. (N,Q)",3103 21st Avenue Queens NY 11105,11105.0,,Y,Y,Y,Rachel,QN,RL,22/69,22.0,69.0,27/69,27.0,69.0,SG,21/96,21.0,96.0,28/96,28.0,96,,,,,,,,167,"Astoria - Ditmars Blvd. (N,Q)",3103 21st Avenue Queens NY 11105,QN,11105.0,y,n,,,,n,,,,n,,,,y,1.0,blue,,n,,,,n,,,,y,2.0,"sweet, silver",,n,,,,n,,,,,,,,,4,"Astoria - Ditmars Blvd. (N,Q)",3103 21st Avenue Queens NY 11105,QN,11105.0,Y,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,Y,4.0,SILVER,3 UNID,N,,,,N,,,,N,,,,,
158,168.0,"Astoria - Ditmars Blvd. (N,Q)",3601 21st Avenue Queens NY 11105,11105.0,,Y,Y,Y,Rachel,QN,RL,2/26,2.0,26.0,9/26,9.0,26.0,SG,5/27,5.0,27.0,9/27,9.0,27,,,,,,,,168,"Astoria - Ditmars Blvd. (N,Q)",3601 21st Avenue Queens NY 11105,QN,11105.0,n,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,,,,,,,"Astoria - Ditmars Blvd. (N,Q)",3601 21st Avenue Queens NY 11105,QN,11105.0,N,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,,
159,127.0,"Astoria - Ditmars Blvd. (N,Q)",2805 21st Avenue,11105.0,,Y,Y,Y,Rachel,QN,RL,26/85,26.0,85.0,38/85,38.0,85.0,SA,26/85,26.0,85.0,38/85,38.0,85,,,,,,,,127,"Astoria - Ditmars Blvd. (N,Q)",2805 21st Avenue Queens NY 11105,QN,11105.0,n,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,,,,,,,"Astoria - Ditmars Blvd. (N,Q)",2805 21st Avenue Queens NY 11105,QN,11105.0,N,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,,
160,128.0,"Astoria - Ditmars Blvd. (N,Q)",3103 21st Avenue,11105.0,,Y,Y,Y,Rachel,QN,RL,27/57,27.0,57.0,32/57,32.0,57.0,SA,13/57,13.0,57.0,16/57,16.0,57,,,,,,,,128,"Astoria - Ditmars Blvd. (N,Q)",3103 21st Avenue Queens NY 11105,QN,11105.0,y,n,,,,n,,,,n,,,,y,1.0,blue,,n,,,,n,,,,y,2.0,"silver, pure gold",,n,,,,n,,,,,,,,,,"Astoria - Ditmars Blvd. (N,Q)",3103 21st Avenue Queens NY 11105,QN,11105.0,Y,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,Y,2.0,SILVER,BROWN,N,,,,N,,,,N,,,,,
161,129.0,"Astoria - Ditmars Blvd. (N,Q)",3601 21st Avenue,11105.0,,Y,Y,Y,Rachel,QN,RL,5/22,5.0,22.0,9/22,9.0,22.0,SA,8/76,8.0,76.0,8/76,8.0,76,,,,,,,,129,"Astoria - Ditmars Blvd. (N,Q)",3601 21st Avenue Queens NY 11105,QN,11105.0,n,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,,,,,,,"Astoria - Ditmars Blvd. (N,Q)",3601 21st Avenue Queens NY 11105,QN,11105.0,N,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,,
